passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,wyId,foot,shortName,currentNationalTeamId
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",69,J\u00e9r\u00e9my,,Pied,3776.0,1989-02-23,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25415,right,J. Pied,
"{'name': 'Cameroon', 'id': 120, 'alpha3code': 'CMR', 'alpha2code': 'CM'}",80,Allan-Romeo,,Nyom,712.0,1988-05-10,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",5281,right,A. Nyom,
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",71,Jason,,Puncheon,1628.0,1986-06-26,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8142,left,J. Puncheon,
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",83,Hal,,Robson-Kanu,1627.0,1989-05-21,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8686,left,H. Robson-Kanu,
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",64,James,,McArthur,1628.0,1987-10-07,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",8623,right,J. McArthur,
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",72,James,,McCarthy,1623.0,1990-11-12,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",8624,right,J. McCarthy,
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",101,Wes,,Morgan,1631.0,1984-01-21,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8488,right,W. Morgan,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",82,\u00c0ngel,,Rangel Zaragoza,1650.0,1982-10-28,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77541,right,\u00c0ngel Rangel,
"{'name': 'Finland', 'id': 246, 'alpha3code': 'FIN', 'alpha2code': 'FI'}",85,Niki,,M\u00e4enp\u00e4\u00e4,1655.0,1985-01-23,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Finland', 'id': 246, 'alpha3code': 'FIN', 'alpha2code': 'FI'}",71,right,N. M\u00e4enp\u00e4\u00e4,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",78,Ben,,Hamer,1673.0,1987-11-20,193,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8066,right,B. Hamer,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",72,Marc,,Pugh,1659.0,1987-04-02,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9293,right,M. Pugh,
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",75,Matt,,Phillips,1627.0,1991-03-13,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9414,right,M. Phillips,8664.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",84,Glenn,,Murray,1651.0,1983-09-25,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8416,right,G. Murray,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",76,Jake,,Livermore,1627.0,1989-11-14,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8285,right,J. Livermore,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",67,Sam,,Baldock,1637.0,1989-03-15,170,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8566,right,S. Baldock,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",71,Dale,,Stephens,1651.0,1989-12-12,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8086,right,D. Stephens,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",90,Simon,,Francis,1659.0,1985-02-16,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9279,right,S. Francis,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",66,Aaron,,Cresswell,1633.0,1989-12-15,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8582,left,A. Cresswell,
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",90,Troy,,Deeney,1644.0,1988-06-29,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8903,right,T. Deeney,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",83,Jonjo,,Shelvey,1613.0,1992-02-27,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7967,right,J. Shelvey,
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",83,Christian,,Benteke Liolo,1628.0,1990-12-03,190,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Congo DR', 'id': 180, 'alpha3code': 'COD', 'alpha2code': 'CD'}",38031,right,C. Benteke,
"{'name': 'Kenya', 'id': 404, 'alpha3code': 'KEN', 'alpha2code': 'KE'}",87,Victor,,Wanyama,1624.0,1991-06-25,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Kenya', 'id': 404, 'alpha3code': 'KEN', 'alpha2code': 'KE'}",61967,right,V. Wanyama,18402.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",86,Matty,,James,1631.0,1991-07-22,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",192748,right,M. James,
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",63,Chris,,L\u00f6we,1673.0,1989-04-16,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14796,left,C. L\u00f6we,
"{'name': 'United States', 'id': 840, 'alpha3code': 'USA', 'alpha2code': 'US'}",76,Daniel,,Williams,1673.0,1989-03-08,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15823,right,D. Williams,
"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",80,Tomer,,Hemed,1650.0,1987-05-02,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",3657,right,T. Hemed,13382.0
"{'name': 'Cura\\u00e7ao', 'id': 531, 'alpha3code': 'CUW', 'alpha2code': 'CW'}",77,Rhu-endly,,Martina,1639.0,1989-09-25,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",340,right,Cuco Martina,18138.0
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",80,Mohamed,,Diam\u00e9,1613.0,1987-06-14,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",8620,right,M. Diam\u00e9,
"{'name': 'Venezuela', 'id': 862, 'alpha3code': 'VEN', 'alpha2code': 'VE'}",85,Jos\u00e9 Salom\u00f3n,,Rond\u00f3n Gim\u00e9nez,1613.0,1989-09-16,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Venezuela', 'id': 862, 'alpha3code': 'VEN', 'alpha2code': 'VE'}",3577,right,S. Rond\u00f3n,15757.0
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",89,Jos\u00e9 Leonardo,,Ulloa,15413.0,1986-07-26,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",4255,right,L. Ulloa,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",61,Francisco,,Femen\u00eda Far,1644.0,1991-02-02,174,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3351,right,Kiko Femen\u00eda,
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",80,Daryl,,Janmaat,1644.0,1989-07-22,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",160,right,D. Janmaat,
"{'name': ""C\\u00f4te d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",90,Wilfried Guemiand,,Bony,10531.0,1988-12-10,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': 384, 'alpha3code': 'CIV', 'alpha2code': 'CI'}",471,right,W. Bony,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",80,Adri\u00e1n,,San Miguel del Castillo,1633.0,1987-01-03,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3582,right,Adri\u00e1n,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",75,Charlie,,Daniels,1659.0,1986-09-07,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9285,left,C. Daniels,
"{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",74,Beram,,Kayal,1651.0,1988-05-02,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Israel', 'id': 376, 'alpha3code': 'ISR', 'alpha2code': 'IL'}",61961,right,B. Kayal,13382.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",68,Jack,,Wilshere,1633.0,1992-01-01,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7873,left,J. Wilshere,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",77,Martin,,Kelly,1628.0,1990-04-27,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7958,right,M. Kelly,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",62,Pedro Eliezer,,Rodr\u00edguez Ledesma,1610.0,1987-07-28,167,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3360,right,Pedro,
"{'name': 'Italy', 'id': 380, 'alpha3code': 'ITA', 'alpha2code': 'IT'}",83,Federico,,Fern\u00e1ndez,1613.0,1989-02-21,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",21164,right,F. Fern\u00e1ndez,
"{'name': 'Scotland', 'id': 0, 'alpha3code': 'XSC', 'alpha2code': ''}",71,Matt,,Ritchie,1613.0,1989-09-10,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9227,left,M. Ritchie,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",83,Joel,,Ward,1628.0,1989-10-29,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8221,right,J. Ward,
"{'name': 'Grenada', 'id': 308, 'alpha3code': 'GRD', 'alpha2code': 'GD'}",67,Nathaniel,,Clyne,1612.0,1991-04-05,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8392,right,N. Clyne,
"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}",75,Luciano,,Narsingh,10531.0,1990-09-13,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",179,right,L. Narsingh,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",67,Ashley,,Westwood,1646.0,1990-04-01,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8925,right,A. Westwood,
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",84,Eliaquim,,Mangala,1625.0,1991-02-13,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70085,left,E. Mangala,
"{'name': 'Suriname', 'id': 740, 'alpha3code': 'SUR', 'alpha2code': 'SR'}",81,Marvin ,,Zeegelaar,1644.0,1990-08-12,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",189821,left,M. Zeegelaar,
"{'name': 'St. Lucia', 'id': 662, 'alpha3code': 'LCA', 'alpha2code': 'LC'}",76,Junior,,Stanislas,1659.0,1989-11-26,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8959,right,J. Stanislas,
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",72,Daley,,Blind,9.0,1990-03-09,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",38,left,D. Blind,664.0
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",80,Faustino Marcos Alberto,,Rojo,1611.0,1990-03-20,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",101652,left,M. Rojo,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",67,Tom,,Cleverley,1644.0,1989-08-12,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7929,right,T. Cleverley,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",84,Yannick,,Bolasie Yala,1614.0,1989-05-24,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",9194,right,Y. Bolasie,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,Ander,,Herrera Ag\u00fcera,1611.0,1989-08-14,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3413,right,Ander Herrera,
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",82,Michail,,Antonio,1633.0,1990-03-28,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8677,right,M. Antonio,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",74,Marc,,Albrighton,1631.0,1989-11-18,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8013,right,M. Albrighton,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",77,Andros,,Townsend,1628.0,1991-07-16,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8471,left,A. Townsend,
"{'name': 'New Zealand', 'id': 554, 'alpha3code': 'NZL', 'alpha2code': 'NZ'}",95,Chris,,Wood,1646.0,1991-12-07,191,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'New Zealand', 'id': 554, 'alpha3code': 'NZL', 'alpha2code': 'NZ'}",9206,right,C. Wood,10522.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",75,Scott,,Malone,1647.0,1991-03-25,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9280,left,S. Malone,
"{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,Pascal,,Gro\u00df,1651.0,1991-06-15,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15526,right,P. Gro\u00df,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",80,Jos\u00e9 Luis,,Sanmart\u00edn Mato,1613.0,1990-03-27,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",3327,right,Joselu,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",81,Chris,,Smalling,1611.0,1989-11-22,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",7922,right,C. Smalling,
"{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",80,Erik,,Lamela,1624.0,1992-03-04,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': 32, 'alpha3code': 'ARG', 'alpha2code': 'AR'}",20441,left,E. Lamela,12274.0
"{'name': 'Jamaica', 'id': 388, 'alpha3code': 'JAM', 'alpha2code': 'JM'}",78,Andre,,Gray,1644.0,1991-06-26,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",10663,right,A. Gray,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",78,Matthew,,Lowton,1646.0,1989-06-09,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8643,right,M. Lowton,
"{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",72,Davy,,Pr\u00f6pper,1651.0,1991-09-02,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",466,right,D. Pr\u00f6pper,
"{'name': 'Guadeloupe', 'id': 312, 'alpha3code': 'GLP', 'alpha2code': 'GP'}",73,Alexandre,,Lacazette,1609.0,1991-05-28,175,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25413,right,A. Lacazette,
"{'name': 'Cura\\u00e7ao', 'id': 531, 'alpha3code': 'CUW', 'alpha2code': 'CW'}",67,Patrick ,,van Aanholt,1628.0,1990-08-29,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': 528, 'alpha3code': 'NLD', 'alpha2code': 'NL'}",454,left,P. van Aanholt,664.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",78,Adam,,Smith,1659.0,1991-04-29,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8460,right,A. Smith,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",85,Craig,,Dawson,1627.0,1990-05-06,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8360,right,C. Dawson,
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",66,Callum,,Wilson,1659.0,1992-02-27,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",11669,right,C. Wilson,2413.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",73,Jonathan,,Hogg,1673.0,1988-12-06,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8897,right,J. Hogg,
"{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",83,Islam,,Slimani,4487.0,1988-06-18,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Algeria', 'id': 12, 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",119630,right,I. Slimani,16009.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",70,Danny,,Drinkwater,1610.0,1990-03-05,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",8495,right,D. Drinkwater,
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",90,Laurent,,Depoitre,1673.0,1988-12-07,191,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",38377,right,L. Depoitre,
"{'name': 'Gambia', 'id': 270, 'alpha3code': 'GMB', 'alpha2code': 'GM'}",74,Joshua,,King,1659.0,1992-01-15,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Norway', 'id': 578, 'alpha3code': 'NOR', 'alpha2code': 'NO'}",9637,right,J. King,7336.0
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",75,Sam,,Clucas,1639.0,1990-09-25,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",10252,left,S. Clucas,
"{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",84,Grzegorz,,Krychowiak,13887.0,1990-01-29,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Poland', 'id': 616, 'alpha3code': 'POL', 'alpha2code': 'PL'}",25537,right,G. Krychowiak,
"{'name': 'Ghana', 'id': 288, 'alpha3code': 'GHA', 'alpha2code': 'GH'}",81,Jordan,,Ayew,1628.0,1991-09-11,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25571,right,J. Ayew,
"{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",90,Joel,,Robles Bl\u00e1zquez,684.0,1990-06-17,195,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': 724, 'alpha3code': 'ESP', 'alpha2code': 'ES'}",4320,right,Joel Robles,
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",68,Pape ,,N'Diaye Souar\u00e9,1628.0,1990-06-06,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",25703,left,P. Souar\u00e9,
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",73,Luke,,Garbutt,1683.0,1993-05-21,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9939,left,L. Garbutt,
"{'name': 'Albania', 'id': 8, 'alpha3code': 'ALB', 'alpha2code': 'AL'}",82,Shkodran,,Mustafi,1609.0,1992-04-17,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",20612,right,S. Mustafi,
